macro_frame,sim_time,gripper_state,grip_count,cloth_max_speed_mps,cloth_mean_speed_mps,cloth_com_x,cloth_com_y,cloth_com_z
38,0.760000,Open,0,0.002158,0.000654,-5.11840391,-0.00199998,6.94911623
39,0.780000,Open,0,0.001706,0.000610,-5.11840343,-0.00199998,6.94911385
40,0.800000,Open,0,0.001706,0.000609,-5.11840391,-0.00199998,6.94911289
41,0.820000,Open,0,0.001706,0.000623,-5.11840534,-0.00199998,6.94911480
42,0.840000,Open,0,0.001706,0.000630,-5.11840582,-0.00199998,6.94911289
43,0.860000,Open,0,0.001706,0.000609,-5.11840391,-0.00199998,6.94911242
44,0.880000,Open,0,0.001706,0.000623,-5.11840391,-0.00199998,6.94911194
45,0.900000,Open,0,0.001706,0.000657,-5.11840296,-0.00199998,6.94911242
46,0.920000,Open,0,0.001706,0.000607,-5.11840296,-0.00199998,6.94911432
47,0.940000,Open,0,0.001706,0.000631,-5.11840391,-0.00199998,6.94911385
48,0.960000,Open,0,0.001706,0.000628,-5.11840534,-0.00199998,6.94911861
49,0.980000,Open,0,0.002158,0.000630,-5.11840582,-0.00199998,6.94912291
50,1.000000,Open,0,0.001706,0.000619,-5.11840630,-0.00199998,6.94912481
51,1.020000,Open,0,0.002158,0.000603,-5.11840439,-0.00199998,6.94912291
52,1.040000,Open,0,0.001706,0.000618,-5.11840534,-0.00199998,6.94912291
53,1.060000,Open,0,0.001706,0.000597,-5.11840630,-0.00199998,6.94912195
54,1.080000,Open,0,0.001706,0.000618,-5.11840439,-0.00199998,6.94912148
55,1.100000,Open,0,0.001706,0.000607,-5.11840343,-0.00199998,6.94912100
56,1.120000,Open,0,0.002158,0.000604,-5.11840343,-0.00199998,6.94911957
57,1.140000,Open,0,0.002158,0.000626,-5.11840200,-0.00199998,6.94911861
58,1.160000,Open,0,0.001706,0.000595,-5.11840200,-0.00199998,6.94911861
59,1.180000,Open,0,0.001706,0.000581,-5.11840296,-0.00199998,6.94911909
60,1.200000,Open,0,0.001706,0.000569,-5.11840343,-0.00199998,6.94911957
61,1.220000,Open,0,0.002158,0.000591,-5.11840200,-0.00199998,6.94912004
62,1.240000,Open,0,0.001706,0.000584,-5.11840296,-0.00199998,6.94911957
63,1.260000,Open,0,0.001706,0.000581,-5.11840057,-0.00199998,6.94912004
64,1.280000,Open,0,0.002158,0.000576,-5.11840057,-0.00199998,6.94912100
65,1.300000,Open,0,0.001706,0.000617,-5.11840057,-0.00199998,6.94912004
66,1.320000,Open,0,0.001706,0.000607,-5.11840057,-0.00199998,6.94912100
67,1.340000,Open,0,0.001706,0.000605,-5.11840153,-0.00199998,6.94911957
68,1.360000,Open,0,0.002158,0.000587,-5.11840057,-0.00199998,6.94911957
69,1.380000,Open,0,0.002158,0.000590,-5.11839914,-0.00199998,6.94911957
70,1.400000,Open,0,0.001706,0.000593,-5.11840010,-0.00199998,6.94912004
71,1.420000,Open,0,0.001706,0.000594,-5.11840010,-0.00199998,6.94912004
72,1.440000,Open,0,0.001706,0.000581,-5.11840153,-0.00199998,6.94912004
73,1.460000,Open,0,0.001706,0.000602,-5.11840105,-0.00199998,6.94912004
74,1.480000,Open,0,0.001706,0.000614,-5.11840391,-0.00199998,6.94912291
75,1.500000,Open,0,0.001706,0.000611,-5.11840200,-0.00199998,6.94912386
76,1.520000,Open,0,0.001706,0.000588,-5.11840153,-0.00199998,6.94912481
77,1.540000,Open,0,0.001706,0.000622,-5.11840010,-0.00199998,6.94912529
78,1.560000,Open,0,0.001706,0.000558,-5.11840057,-0.00199998,6.94912529
79,1.580000,Open,0,0.001706,0.000581,-5.11840010,-0.00199998,6.94912672
80,1.600000,Open,0,0.002158,0.000601,-5.11840010,-0.00199998,6.94912624
81,1.620000,Open,0,0.001706,0.000608,-5.11840010,-0.00199998,6.94912529
82,1.640000,Open,0,0.002158,0.000595,-5.11839914,-0.00199998,6.94912624
83,1.660000,Open,0,0.001706,0.000623,-5.11840010,-0.00199998,6.94912624
84,1.680000,Open,0,0.001706,0.000619,-5.11839867,-0.00199998,6.94912529
85,1.700000,Open,0,0.001706,0.000599,-5.11840010,-0.00199998,6.94912529
86,1.720000,Open,0,0.001706,0.000615,-5.11840105,-0.00199998,6.94912624
87,1.740000,Open,0,0.001706,0.000580,-5.11840010,-0.00199998,6.94912529
88,1.760000,Open,0,0.001706,0.000582,-5.11840057,-0.00199998,6.94912529
89,1.780000,Open,0,0.001706,0.000596,-5.11840010,-0.00199998,6.94912624
90,1.800000,Open,0,0.001706,0.000606,-5.11839914,-0.00199998,6.94912529
91,1.820000,Open,0,0.001706,0.000618,-5.11840010,-0.00199998,6.94912481
92,1.840000,Open,0,0.001706,0.000611,-5.11840057,-0.00199998,6.94912434
93,1.860000,Open,0,0.001706,0.000590,-5.11839914,-0.00199998,6.94912434
94,1.880000,Open,0,0.001706,0.000603,-5.11839867,-0.00199998,6.94912481
95,1.900000,Open,0,0.001706,0.000601,-5.11839819,-0.00199998,6.94912386
96,1.920000,Open,0,0.001706,0.000582,-5.11840010,-0.00199998,6.94912291
97,1.940000,Open,0,0.002158,0.000598,-5.11839867,-0.00199998,6.94912291
98,1.960000,Open,0,0.001706,0.000604,-5.11839771,-0.00199998,6.94912434
99,1.980000,Closing,0,0.002158,0.000634,-5.11839819,-0.00199998,6.94912434
100,2.000000,Closing,0,0.001706,0.000605,-5.11839676,-0.00199998,6.94912529
101,2.020000,Closing,0,0.001706,0.000589,-5.11839771,-0.00199998,6.94912291
102,2.040000,Closing,0,0.002158,0.000588,-5.11839771,-0.00199998,6.94912434
103,2.060000,Closing,0,0.001706,0.000608,-5.11839819,-0.00199998,6.94912434
104,2.080000,Closing,0,0.001706,0.000599,-5.11839771,-0.00199998,6.94912434
105,2.100000,Closing,0,0.001706,0.000583,-5.11839676,-0.00199998,6.94912386
106,2.120000,Closing,0,0.001706,0.000607,-5.11839819,-0.00199998,6.94912386
107,2.140000,Closing,0,0.002158,0.000581,-5.11839676,-0.00199998,6.94912386
108,2.160000,Closing,0,0.001706,0.000588,-5.11839437,-0.00199998,6.94912291
109,2.180000,Closing,0,0.001706,0.000611,-5.11839390,-0.00199998,6.94912481
110,2.200000,Closing,0,0.001706,0.000569,-5.11839533,-0.00199998,6.94912291
111,2.220000,Closing,0,0.001706,0.000603,-5.11839581,-0.00199998,6.94912481
112,2.240000,Closing,0,0.001706,0.000593,-5.11839533,-0.00199998,6.94912434
113,2.260000,Closing,0,0.001706,0.000618,-5.11839581,-0.00199998,6.94912481
114,2.280000,Closing,0,0.002158,0.000595,-5.11839581,-0.00199998,6.94912386
115,2.300000,Closing,0,0.001706,0.000596,-5.11839533,-0.00199998,6.94912291
116,2.320000,Closing,0,0.001706,0.000604,-5.11839581,-0.00199998,6.94912481
117,2.340000,Closing,0,0.001706,0.000612,-5.11839437,-0.00199998,6.94912434
118,2.360000,Closing,0,0.001706,0.000604,-5.11839390,-0.00199998,6.94912481
119,2.380000,Closing,0,0.001706,0.000585,-5.11839342,-0.00199998,6.94912529
120,2.400000,Closing,0,0.001706,0.000622,-5.11839294,-0.00199998,6.94912529
121,2.420000,Closing,0,0.001706,0.000611,-5.11839390,-0.00199998,6.94912481
122,2.440000,Closing,0,0.001706,0.000591,-5.11839342,-0.00199998,6.94912672
123,2.460000,Closing,0,0.001706,0.000626,-5.11839437,-0.00199998,6.94912720
124,2.480000,Closing,0,0.001706,0.000610,-5.11839533,-0.00199998,6.94912624
125,2.500000,Closing,0,0.002158,0.000626,-5.11839390,-0.00199998,6.94912624
126,2.520000,Closing,0,0.001706,0.000613,-5.11839390,-0.00199998,6.94912624
127,2.540000,Closing,0,0.001706,0.000636,-5.11839342,-0.00199998,6.94912624
128,2.560000,Closing,0,0.001706,0.000616,-5.11839390,-0.00199998,6.94912434
129,2.580000,Closing,0,0.001706,0.000594,-5.11839437,-0.00199998,6.94912481
130,2.600000,Closing,0,0.001706,0.000613,-5.11839533,-0.00199998,6.94912386
131,2.620000,Closing,0,0.001706,0.000623,-5.11839533,-0.00199998,6.94912434
132,2.640000,Closing,0,0.001706,0.000623,-5.11839390,-0.00199998,6.94912386
133,2.660000,Closing,0,0.001706,0.000630,-5.11839294,-0.00199998,6.94912434
134,2.680000,Closing,0,0.001706,0.000553,-5.11839294,-0.00199998,6.94912386
135,2.700000,Closing,0,0.001706,0.000589,-5.11839151,-0.00199998,6.94912195
136,2.720000,Closing,0,0.002158,0.000578,-5.11839056,-0.00199998,6.94912386
137,2.740000,Closing,0,0.001706,0.000597,-5.11839151,-0.00199998,6.94912386
138,2.760000,Closing,0,0.001706,0.000596,-5.11839199,-0.00199998,6.94912195
139,2.780000,Closing,0,0.002158,0.000574,-5.11839342,-0.00199998,6.94912434
140,2.800000,Closing,0,0.001706,0.000580,-5.11839294,-0.00199998,6.94912434
141,2.820000,Closing,0,0.001706,0.000606,-5.11839294,-0.00199998,6.94912243
142,2.840000,Closing,0,0.001706,0.000583,-5.11839199,-0.00199998,6.94912291
143,2.860000,Closing,0,0.001706,0.000574,-5.11839294,-0.00199998,6.94912386
144,2.880000,Closing,0,0.001706,0.000612,-5.11839294,-0.00199998,6.94912195
145,2.900000,Closing,0,0.002158,0.000599,-5.11839294,-0.00199998,6.94912291
146,2.920000,Closing,0,0.001706,0.000607,-5.11839294,-0.00199998,6.94912529
147,2.940000,Closing,0,0.001706,0.000597,-5.11839199,-0.00199998,6.94912291
148,2.960000,Closing,0,0.001706,0.000596,-5.11839199,-0.00199998,6.94912291
149,2.980000,Closed,0,0.001706,0.000582,-5.11839294,-0.00199998,6.94912386
150,3.000000,Closed,0,0.002158,0.000602,-5.11839199,-0.00199998,6.94912243
151,3.020000,Closed,0,0.001706,0.000592,-5.11839294,-0.00199998,6.94912291
152,3.040000,Closed,0,0.001706,0.000566,-5.11839294,-0.00199998,6.94912195
153,3.060000,Closed,0,0.002158,0.000599,-5.11839151,-0.00199998,6.94912148
154,3.080000,Closed,0,0.002158,0.000570,-5.11839151,-0.00199998,6.94912100
155,3.100000,Closed,0,0.002158,0.000594,-5.11839104,-0.00199998,6.94912148
156,3.120000,Closed,0,0.002158,0.000609,-5.11839104,-0.00199998,6.94912148
157,3.140000,Closed,0,0.001706,0.000583,-5.11839199,-0.00199998,6.94912148
158,3.160000,Closed,0,0.001706,0.000587,-5.11839199,-0.00199998,6.94912148
159,3.180000,Closed,0,0.002158,0.000599,-5.11839151,-0.00199998,6.94912148
160,3.200000,Closed,0,0.001706,0.000606,-5.11839056,-0.00199998,6.94912195
161,3.220000,Closed,0,0.001706,0.000610,-5.11839008,-0.00199998,6.94912195
162,3.240000,Closed,0,0.001706,0.000573,-5.11839104,-0.00199998,6.94912100
163,3.260000,Closed,0,0.001706,0.000598,-5.11839151,-0.00199998,6.94912148
164,3.280000,Closed,0,0.001706,0.000582,-5.11839008,-0.00199998,6.94912100
165,3.300000,Closed,0,0.001706,0.000606,-5.11839104,-0.00199998,6.94912148
166,3.320000,Closed,0,0.001706,0.000613,-5.11839056,-0.00199998,6.94912148
167,3.340000,Closed,0,0.001706,0.000604,-5.11839104,-0.00199998,6.94912004
168,3.360000,Closed,0,0.001706,0.000605,-5.11839008,-0.00199998,6.94912100
169,3.380000,Closed,0,0.001706,0.000575,-5.11839104,-0.00199998,6.94912004
170,3.400000,Closed,0,0.002158,0.000584,-5.11839008,-0.00199998,6.94912100
171,3.420000,Closed,0,0.001706,0.000616,-5.11839056,-0.00199998,6.94912100
172,3.440000,Closed,0,0.001706,0.000576,-5.11839056,-0.00199998,6.94912004
173,3.460000,Closed,0,0.002158,0.000576,-5.11839056,-0.00199998,6.94911957
174,3.480000,Closed,0,0.001706,0.000585,-5.11839008,-0.00199998,6.94911957
175,3.500000,Closed,0,0.001706,0.000611,-5.11838913,-0.00199998,6.94911957
176,3.520000,Closed,0,0.001706,0.000564,-5.11838865,-0.00199998,6.94911909
177,3.540000,Closed,0,0.002158,0.000594,-5.11838913,-0.00199998,6.94911957
178,3.560000,Closed,0,0.002158,0.000613,-5.11838865,-0.00199998,6.94912004
179,3.580000,Closed,0,0.001706,0.000611,-5.11838913,-0.00199998,6.94911957
180,3.600000,Closed,0,0.001706,0.000624,-5.11839008,-0.00199998,6.94911957
181,3.620000,Closed,0,0.002158,0.000628,-5.11838865,-0.00199998,6.94911957
182,3.640000,Closed,0,0.001706,0.000614,-5.11838770,-0.00199998,6.94912004
183,3.660000,Closed,0,0.001706,0.000592,-5.11838865,-0.00199998,6.94912004
184,3.680000,Closed,0,0.001706,0.000592,-5.11838675,-0.00199998,6.94912004
185,3.700000,Closed,0,0.002158,0.000614,-5.11838675,-0.00199998,6.94912004
186,3.720000,Closed,0,0.002158,0.000609,-5.11838770,-0.00199998,6.94912004
187,3.740000,Closed,0,0.001706,0.000600,-5.11838770,-0.00199998,6.94912004
188,3.760000,Closed,0,0.002158,0.000609,-5.11838770,-0.00199998,6.94912004
189,3.780000,Closed,0,0.001706,0.000633,-5.11838675,-0.00199998,6.94912004
190,3.800000,Closed,0,0.002158,0.000575,-5.11838531,-0.00199998,6.94911957
191,3.820000,Closed,0,0.001706,0.000613,-5.11838627,-0.00199998,6.94911957
192,3.840000,Closed,0,0.001706,0.000590,-5.11838627,-0.00199998,6.94911957
193,3.860000,Closed,0,0.001706,0.000598,-5.11838579,-0.00199998,6.94911957
194,3.880000,Closed,0,0.001706,0.000614,-5.11838579,-0.00199998,6.94911957
195,3.900000,Closed,0,0.001706,0.000588,-5.11838579,-0.00199998,6.94912004
196,3.920000,Closed,0,0.001706,0.000591,-5.11838388,-0.00199998,6.94912004
197,3.940000,Closed,0,0.001706,0.000598,-5.11838436,-0.00199998,6.94911957
198,3.960000,Closed,0,0.001706,0.000609,-5.11838436,-0.00199998,6.94911909
199,3.980000,Closed,0,0.002158,0.000593,-5.11838341,-0.00199998,6.94911909
200,4.000000,Closed,0,0.001706,0.000586,-5.11838436,-0.00199998,6.94911909
201,4.020000,Closed,0,0.001706,0.000578,-5.11838341,-0.00199998,6.94911909
202,4.040000,Closed,0,0.002158,0.000600,-5.11838388,-0.00199998,6.94911861
203,4.060000,Closed,0,0.001706,0.000606,-5.11838293,-0.00199998,6.94911861
204,4.080000,Closed,0,0.002158,0.000597,-5.11838341,-0.00199998,6.94911861
205,4.100000,Closed,0,0.001706,0.000615,-5.11838436,-0.00199998,6.94911861
206,4.120000,Closed,0,0.002158,0.000609,-5.11838388,-0.00199998,6.94911766
207,4.140000,Closed,0,0.001706,0.000594,-5.11838055,-0.00199998,6.94911766
208,4.160000,Closed,0,0.001706,0.000594,-5.11838055,-0.00199998,6.94911766
209,4.180000,Closed,0,0.001706,0.000605,-5.11838198,-0.00199998,6.94911718
210,4.200000,Closed,0,0.001706,0.000581,-5.11838293,-0.00199998,6.94911766
211,4.220000,Closed,0,0.001706,0.000620,-5.11838341,-0.00199998,6.94911766
212,4.240000,Closed,0,0.001706,0.000629,-5.11838150,-0.00199998,6.94911718
213,4.260000,Closed,0,0.001706,0.000570,-5.11838102,-0.00199998,6.94911718
214,4.280000,Closed,0,0.002158,0.000574,-5.11838102,-0.00199998,6.94911718
215,4.300000,Closed,0,0.001706,0.000580,-5.11837959,-0.00199998,6.94911671
216,4.320000,Closed,0,0.001706,0.000619,-5.11838150,-0.00199998,6.94911671
217,4.340000,Closed,0,0.001706,0.000588,-5.11838055,-0.00199998,6.94911671
218,4.360000,Closed,0,0.001706,0.000610,-5.11837912,-0.00199998,6.94911718
219,4.380000,Closed,0,0.002158,0.000601,-5.11837864,-0.00199998,6.94911718
220,4.400000,Closed,0,0.001706,0.000596,-5.11837912,-0.00199998,6.94911718
221,4.420000,Closed,0,0.002158,0.000604,-5.11837864,-0.00199998,6.94911623
222,4.440000,Closed,0,0.001706,0.000569,-5.11837912,-0.00199998,6.94911671
223,4.460000,Closed,0,0.001706,0.000571,-5.11837912,-0.00199998,6.94911432
224,4.480000,Closed,0,0.001706,0.000582,-5.11837912,-0.00199998,6.94911385
225,4.500000,Closed,0,0.001706,0.000583,-5.11837912,-0.00199998,6.94911480
226,4.520000,Closed,0,0.001706,0.000614,-5.11837912,-0.00199998,6.94911432
227,4.540000,Closed,0,0.002158,0.000607,-5.11837959,-0.00199998,6.94911385
228,4.560000,Closed,0,0.001706,0.000600,-5.11837769,-0.00199998,6.94911480
229,4.580000,Closed,0,0.001706,0.000621,-5.11837626,-0.00199998,6.94911671
230,4.600000,Closed,0,0.002158,0.000615,-5.11837769,-0.00199998,6.94911528
231,4.620000,Closed,0,0.002158,0.000604,-5.11837816,-0.00199998,6.94911385
232,4.640000,Closed,0,0.001706,0.000638,-5.11837816,-0.00199998,6.94911242
233,4.660000,Closed,0,0.001706,0.000640,-5.11837864,-0.00199998,6.94911194
234,4.680000,Closed,0,0.001706,0.000593,-5.11837864,-0.00199998,6.94911289
235,4.700000,Closed,0,0.002158,0.000559,-5.11837864,-0.00199998,6.94911385
236,4.720000,Closed,0,0.001706,0.000610,-5.11837864,-0.00199998,6.94911480
237,4.740000,Closed,0,0.001706,0.000595,-5.11837673,-0.00199998,6.94911480
238,4.760000,Closed,0,0.001706,0.000619,-5.11837769,-0.00199998,6.94911385
239,4.780000,Closed,0,0.001706,0.000623,-5.11837673,-0.00199998,6.94911289
240,4.800000,Closed,0,0.001706,0.000580,-5.11837673,-0.00199998,6.94910955
241,4.820000,Closed,0,0.001706,0.000624,-5.11837626,-0.00199998,6.94910860
242,4.840000,Closed,0,0.001706,0.000610,-5.11837578,-0.00199998,6.94910860
243,4.860000,Closed,0,0.001706,0.000579,-5.11837578,-0.00199998,6.94910908
244,4.880000,Closed,0,0.001706,0.000594,-5.11837530,-0.00199998,6.94910765
245,4.900000,Closed,0,0.001706,0.000541,-5.11837530,-0.00199998,6.94911003
246,4.920000,Closed,0,0.002158,0.000605,-5.11837578,-0.00199998,6.94910908
247,4.940000,Closed,0,0.001706,0.000566,-5.11837435,-0.00199998,6.94910765
248,4.960000,Closed,0,0.001706,0.000620,-5.11837435,-0.00199998,6.94910955
249,4.980000,Closed,0,0.001706,0.000583,-5.11837530,-0.00199998,6.94910717
250,5.000000,Closed,0,0.001706,0.000567,-5.11837435,-0.00199998,6.94910765
251,5.020000,Closed,0,0.001706,0.000589,-5.11837530,-0.00199998,6.94910622
252,5.040000,Closed,0,0.001706,0.000591,-5.11837435,-0.00199998,6.94910669
253,5.060000,Closed,0,0.002158,0.000585,-5.11837387,-0.00199998,6.94910717
254,5.080000,Closed,0,0.001706,0.000595,-5.11837435,-0.00199998,6.94910526
255,5.100000,Closed,0,0.001706,0.000581,-5.11837435,-0.00199998,6.94910669
256,5.120000,Closed,0,0.001706,0.000568,-5.11837387,-0.00199998,6.94910431
257,5.140000,Closed,0,0.001706,0.000578,-5.11837339,-0.00199998,6.94910669
258,5.160000,Closed,0,0.001706,0.000584,-5.11837435,-0.00199998,6.94910860
259,5.180000,Closed,0,0.001706,0.000612,-5.11837435,-0.00199998,6.94910860
260,5.200000,Closed,0,0.001706,0.000581,-5.11837387,-0.00199998,6.94910717
261,5.220000,Closed,0,0.001706,0.000606,-5.11837387,-0.00199998,6.94910717
262,5.240000,Closed,0,0.001706,0.000622,-5.11837435,-0.00199998,6.94910622
263,5.260000,Closed,0,0.001706,0.000611,-5.11837387,-0.00199998,6.94910431
264,5.280000,Closed,0,0.001706,0.000614,-5.11837435,-0.00199998,6.94910431
265,5.300000,Closed,0,0.001706,0.000591,-5.11837435,-0.00199998,6.94910431
266,5.320000,Closed,0,0.001706,0.000600,-5.11837578,-0.00199998,6.94910383
267,5.340000,Closed,0,0.002158,0.000624,-5.11837626,-0.00199998,6.94910288
268,5.360000,Closed,0,0.002158,0.000587,-5.11837578,-0.00199998,6.94910383
269,5.380000,Closed,0,0.002158,0.000609,-5.11837435,-0.00199998,6.94910288
270,5.400000,Closed,0,0.001706,0.000626,-5.11837339,-0.00199998,6.94910288
271,5.420000,Closed,0,0.001706,0.000625,-5.11837435,-0.00199998,6.94910240
272,5.440000,Closed,0,0.001706,0.000595,-5.11837435,-0.00199998,6.94910431
273,5.460000,Closed,0,0.001706,0.000604,-5.11837196,-0.00199998,6.94910240
274,5.480000,Closed,0,0.002158,0.000627,-5.11837196,-0.00199998,6.94910240
275,5.500000,Closed,0,0.002158,0.000606,-5.11837196,-0.00199998,6.94910145
276,5.520000,Closed,0,0.001706,0.000602,-5.11837149,-0.00199998,6.94910049
277,5.540000,Closed,0,0.001706,0.000586,-5.11837196,-0.00199998,6.94909954
278,5.560000,Closed,0,0.001706,0.000589,-5.11837292,-0.00199998,6.94910002
279,5.580000,Closed,0,0.001706,0.000591,-5.11837387,-0.00199998,6.94909954
280,5.600000,Closed,0,0.001706,0.000608,-5.11837292,-0.00199998,6.94909954
281,5.620000,Closed,0,0.002158,0.000600,-5.11837387,-0.00199998,6.94910002
282,5.640000,Closed,0,0.001706,0.000620,-5.11837387,-0.00199998,6.94910002
283,5.660000,Closed,0,0.001706,0.000610,-5.11837387,-0.00199998,6.94909954
284,5.680000,Closed,0,0.001706,0.000594,-5.11837339,-0.00199998,6.94909954
285,5.700000,Closed,0,0.001706,0.000600,-5.11837292,-0.00199998,6.94909906
286,5.720000,Closed,0,0.001706,0.000600,-5.11837292,-0.00199998,6.94909859
287,5.740000,Closed,0,0.001706,0.000588,-5.11837292,-0.00199998,6.94909859
288,5.760000,Closed,0,0.001706,0.000576,-5.11837292,-0.00199998,6.94909763
289,5.780000,Closed,0,0.001706,0.000570,-5.11837292,-0.00199998,6.94909668
290,5.800000,Closed,0,0.001706,0.000620,-5.11837149,-0.00199998,6.94909668
291,5.820000,Closed,0,0.001706,0.000566,-5.11837149,-0.00199998,6.94909620
292,5.840000,Closed,0,0.002158,0.000602,-5.11837196,-0.00199998,6.94909525
293,5.860000,Closed,0,0.001706,0.000589,-5.11837101,-0.00199998,6.94909668
294,5.880000,Closed,0,0.001706,0.000614,-5.11837149,-0.00199998,6.94909620
295,5.900000,Closed,0,0.001706,0.000615,-5.11837101,-0.00199998,6.94909668
296,5.920000,Closed,0,0.001706,0.000594,-5.11837101,-0.00199998,6.94909525
297,5.940000,Closed,0,0.001706,0.000602,-5.11837101,-0.00199998,6.94909620
298,5.960000,Closed,0,0.002158,0.000600,-5.11837053,-0.00199998,6.94909525
299,5.980000,Closed,0,0.002158,0.000637,-5.11836958,-0.00199998,6.94909620
300,6.000000,Closed,0,0.002158,0.000607,-5.11837053,-0.00199998,6.94909525
301,6.020000,Closed,0,0.001706,0.000582,-5.11836910,-0.00199998,6.94909430
302,6.040000,Closed,0,0.002158,0.000600,-5.11836958,-0.00199998,6.94909525
303,6.060000,Closed,0,0.001706,0.000580,-5.11837053,-0.00199998,6.94909525
304,6.080000,Closed,0,0.001706,0.000586,-5.11837053,-0.00199998,6.94909477
305,6.100000,Closed,0,0.001706,0.000618,-5.11837053,-0.00199998,6.94909525
306,6.120000,Closed,0,0.001706,0.000597,-5.11837149,-0.00199998,6.94909477
307,6.140000,Closed,0,0.002158,0.000620,-5.11837053,-0.00199998,6.94909477
308,6.160000,Closed,0,0.001706,0.000606,-5.11837053,-0.00199998,6.94909477
309,6.180000,Closed,0,0.001706,0.000615,-5.11837053,-0.00199998,6.94909525
310,6.200000,Closed,0,0.001706,0.000604,-5.11836958,-0.00199998,6.94909525
311,6.220000,Closed,0,0.001706,0.000607,-5.11837053,-0.00199998,6.94909382
312,6.240000,Closed,0,0.001706,0.000620,-5.11837053,-0.00199998,6.94909430
313,6.260000,Closed,0,0.002158,0.000613,-5.11837101,-0.00199998,6.94909430
314,6.280000,Closed,0,0.001706,0.000605,-5.11836958,-0.00199998,6.94909430
315,6.300000,Closed,0,0.001706,0.000580,-5.11836910,-0.00199998,6.94909382
316,6.320000,Closed,0,0.001706,0.000580,-5.11836863,-0.00199998,6.94909382
317,6.340000,Closed,0,0.002158,0.000616,-5.11836815,-0.00199998,6.94909382
318,6.360000,Closed,0,0.001706,0.000569,-5.11836815,-0.00199998,6.94909382
319,6.380000,Closed,0,0.001706,0.000610,-5.11836910,-0.00199998,6.94909286
320,6.400000,Closed,0,0.002158,0.000587,-5.11836910,-0.00199998,6.94909382
321,6.420000,Closed,0,0.001706,0.000609,-5.11836815,-0.00199998,6.94909286
322,6.440000,Closed,0,0.001706,0.000590,-5.11836815,-0.00199998,6.94909286
323,6.460000,Closed,0,0.001706,0.000600,-5.11836910,-0.00199998,6.94909286
324,6.480000,Closed,0,0.001706,0.000603,-5.11836958,-0.00199998,6.94909286
