wall_utc,node,side,seq,expect_seq,ok,detail
0,XPBD_PUBLISH_FORCE,xpbd,69,69,1,ch21
0,XPBD_RECV_POSITION,xpbd,70,70,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,70,70,1,ch21
0,XPBD_RECV_POSITION,xpbd,71,71,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,71,71,1,ch21
0,XPBD_RECV_POSITION,xpbd,72,72,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,72,72,1,ch21
0,XPBD_RECV_POSITION,xpbd,73,73,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,73,73,1,ch21
0,XPBD_RECV_POSITION,xpbd,74,74,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,74,74,1,ch21
0,XPBD_RECV_POSITION,xpbd,75,75,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,75,75,1,ch21
0,XPBD_RECV_POSITION,xpbd,76,76,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,76,76,1,ch21
0,XPBD_RECV_POSITION,xpbd,77,77,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,77,77,1,ch21
0,XPBD_RECV_POSITION,xpbd,78,78,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,78,78,1,ch21
0,XPBD_RECV_POSITION,xpbd,79,79,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,79,79,1,ch21
0,XPBD_RECV_POSITION,xpbd,80,80,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,80,80,1,ch21
0,XPBD_RECV_POSITION,xpbd,81,81,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,81,81,1,ch21
0,XPBD_RECV_POSITION,xpbd,82,82,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,82,82,1,ch21
0,XPBD_RECV_POSITION,xpbd,83,83,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,83,83,1,ch21
0,XPBD_RECV_POSITION,xpbd,84,84,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,84,84,1,ch21
0,XPBD_RECV_POSITION,xpbd,85,85,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,85,85,1,ch21
0,XPBD_RECV_POSITION,xpbd,86,86,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,86,86,1,ch21
0,XPBD_RECV_POSITION,xpbd,87,87,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,87,87,1,ch21
0,XPBD_RECV_POSITION,xpbd,88,88,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,88,88,1,ch21
0,XPBD_RECV_POSITION,xpbd,89,89,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,89,89,1,ch21
0,XPBD_RECV_POSITION,xpbd,90,90,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,90,90,1,ch21
0,XPBD_RECV_POSITION,xpbd,91,91,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,91,91,1,ch21
0,XPBD_RECV_POSITION,xpbd,92,92,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,92,92,1,ch21
0,XPBD_RECV_POSITION,xpbd,93,93,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,93,93,1,ch21
0,XPBD_RECV_POSITION,xpbd,94,94,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,94,94,1,ch21
0,XPBD_RECV_POSITION,xpbd,95,95,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,95,95,1,ch21
0,XPBD_RECV_POSITION,xpbd,96,96,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,96,96,1,ch21
0,XPBD_RECV_POSITION,xpbd,97,97,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,97,97,1,ch21
0,XPBD_RECV_POSITION,xpbd,98,98,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,98,98,1,ch21
0,XPBD_RECV_POSITION,xpbd,99,99,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,99,99,1,ch21
0,XPBD_RECV_POSITION,xpbd,100,100,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,100,100,1,ch21
0,XPBD_RECV_POSITION,xpbd,101,101,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,101,101,1,ch21
0,XPBD_RECV_POSITION,xpbd,102,102,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,102,102,1,ch21
0,XPBD_RECV_POSITION,xpbd,103,103,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,103,103,1,ch21
0,XPBD_RECV_POSITION,xpbd,104,104,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,104,104,1,ch21
0,XPBD_RECV_POSITION,xpbd,105,105,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,105,105,1,ch21
0,XPBD_RECV_POSITION,xpbd,106,106,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,106,106,1,ch21
0,XPBD_RECV_POSITION,xpbd,107,107,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,107,107,1,ch21
0,XPBD_RECV_POSITION,xpbd,108,108,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,108,108,1,ch21
0,XPBD_RECV_POSITION,xpbd,109,109,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,109,109,1,ch21
0,XPBD_RECV_POSITION,xpbd,110,110,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,110,110,1,ch21
0,XPBD_RECV_POSITION,xpbd,111,111,1,ch20
0,XPBD_PUBLISH_FORCE,xpbd,111,111,1,ch21
