macro_frame,sim_time,substep_index,alpha,body_index,logical_name,com_x,com_y,com_z,qx,qy,qz,qw
0,0.000000,9,0.296875,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,9,0.296875,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,9,0.296875,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,10,0.328125,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,10,0.328125,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,10,0.328125,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,10,0.328125,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,10,0.328125,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,10,0.328125,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,10,0.328125,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,11,0.359375,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,11,0.359375,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,11,0.359375,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,11,0.359375,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,11,0.359375,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,11,0.359375,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,11,0.359375,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,12,0.390625,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,12,0.390625,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,12,0.390625,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,12,0.390625,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,12,0.390625,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,12,0.390625,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,12,0.390625,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,13,0.421875,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,13,0.421875,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,13,0.421875,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,13,0.421875,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,13,0.421875,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,13,0.421875,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,13,0.421875,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,14,0.453125,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,14,0.453125,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,14,0.453125,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,14,0.453125,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,14,0.453125,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,14,0.453125,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,14,0.453125,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,15,0.484375,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,15,0.484375,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,15,0.484375,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,15,0.484375,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,15,0.484375,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,15,0.484375,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,15,0.484375,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,16,0.515625,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,16,0.515625,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,16,0.515625,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,16,0.515625,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,16,0.515625,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,16,0.515625,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,16,0.515625,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,17,0.546875,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,17,0.546875,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,17,0.546875,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,17,0.546875,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,17,0.546875,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,17,0.546875,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,17,0.546875,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,18,0.578125,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,18,0.578125,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,18,0.578125,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,18,0.578125,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,18,0.578125,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,18,0.578125,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,18,0.578125,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,19,0.609375,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,19,0.609375,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,19,0.609375,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,19,0.609375,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,19,0.609375,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,19,0.609375,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,19,0.609375,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,20,0.640625,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,20,0.640625,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,20,0.640625,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,20,0.640625,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,20,0.640625,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,20,0.640625,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,20,0.640625,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,21,0.671875,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,21,0.671875,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,21,0.671875,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,21,0.671875,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,21,0.671875,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,21,0.671875,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,21,0.671875,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,22,0.703125,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,22,0.703125,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,22,0.703125,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,22,0.703125,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,22,0.703125,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,22,0.703125,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,22,0.703125,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,23,0.734375,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,23,0.734375,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,23,0.734375,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,23,0.734375,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,23,0.734375,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,23,0.734375,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,23,0.734375,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,24,0.765625,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,24,0.765625,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,24,0.765625,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,24,0.765625,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,24,0.765625,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,24,0.765625,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,24,0.765625,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,25,0.796875,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,25,0.796875,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,25,0.796875,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,25,0.796875,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,25,0.796875,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,25,0.796875,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,25,0.796875,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,26,0.828125,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,26,0.828125,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,26,0.828125,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,26,0.828125,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,26,0.828125,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,26,0.828125,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,26,0.828125,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,27,0.859375,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,27,0.859375,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,27,0.859375,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,27,0.859375,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,27,0.859375,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,27,0.859375,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,27,0.859375,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,28,0.890625,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,28,0.890625,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,28,0.890625,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,28,0.890625,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,28,0.890625,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,28,0.890625,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,28,0.890625,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,29,0.921875,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,29,0.921875,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,29,0.921875,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,29,0.921875,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,29,0.921875,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,29,0.921875,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,29,0.921875,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,30,0.953125,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,30,0.953125,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,30,0.953125,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,30,0.953125,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,30,0.953125,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,30,0.953125,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,30,0.953125,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,31,0.984375,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,31,0.984375,1,gripper_l_palm,-0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,31,0.984375,2,gripper_l_finger1,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,31,0.984375,3,gripper_l_finger2,-0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,31,0.984375,4,gripper_r_palm,0.460000,0.710000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,31,0.984375,5,gripper_r_finger1,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
0,0.000000,31,0.984375,6,gripper_r_finger2,0.460000,0.690000,0.000000,0.000000,0.000000,0.000000,1.000000
1,0.020000,0,0.015625,0,base,0.000000,0.150000,0.000000,0.000000,0.000000,0.000000,1.000000
1,0.020000,0,0.015625,1,gripper_l_palm,-0.460000,0.709997,0.000000,0.000000,0.000000,0.000000,1.000000
1,0.020000,0,0.015625,2,gripper_l_finger1,-0.460000,0.689997,-0.000001,-0.001459,0.000000,0.000000,0.999999
1,0.020000,0,0.015625,3,gripper_l_finger2,-0.460000,0.689997,0.000001,0.001459,0.000000,0.000000,0.999999
1,0.020000,0,0.015625,4,gripper_r_palm,0.460000,0.709997,0.000000,0.000000,0.000000,0.000000,1.000000
1,0.020000,0,0.015625,5,gripper_r_finger1,0.460000,0.689997,-0.000001,-0.001459,0.000000,0.000000,0.999999
1,0.020000,0,0.015625,6,gripper_r_finger2,0.460000,0.689997,0.000001,0.001459,0.000000,0.000000,0.999999
