macro_frame,sim_time,gripper_state,grip_count,cloth_max_speed_mps,cloth_mean_speed_mps,cloth_com_x,cloth_com_y,cloth_com_z
41,0.820000,Open,0,0.000226,0.000066,0.00005151,0.30799887,0.00005419
42,0.840000,Open,0,0.000307,0.000067,0.00005215,0.30799887,0.00005404
43,0.860000,Open,0,0.000278,0.000062,0.00005265,0.30799887,0.00005398
44,0.880000,Open,0,0.000384,0.000070,0.00005314,0.30799887,0.00005394
45,0.900000,Open,0,0.000287,0.000080,0.00005370,0.30799887,0.00005328
46,0.920000,Open,0,0.000278,0.000081,0.00005428,0.30799887,0.00005260
47,0.940000,Open,0,0.000324,0.000083,0.00005494,0.30799887,0.00005208
48,0.960000,Open,0,0.000290,0.000083,0.00005572,0.30799887,0.00005161
49,0.980000,Open,0,0.000302,0.000086,0.00005666,0.30799887,0.00005104
50,1.000000,Open,0,0.000272,0.000083,0.00005765,0.30799887,0.00005019
51,1.020000,Open,0,0.000279,0.000078,0.00005855,0.30799887,0.00004941
52,1.040000,Open,0,0.000288,0.000085,0.00005946,0.30799887,0.00004842
53,1.060000,Open,0,0.000285,0.000089,0.00006034,0.30799887,0.00004735
54,1.080000,Open,0,0.000268,0.000090,0.00006105,0.30799887,0.00004607
55,1.100000,Open,0,0.000426,0.000085,0.00006159,0.30799887,0.00004494
56,1.120000,Open,0,0.000245,0.000079,0.00006198,0.30799887,0.00004380
57,1.140000,Open,0,0.000267,0.000086,0.00006233,0.30799887,0.00004296
58,1.160000,Open,0,0.000331,0.000089,0.00006265,0.30799887,0.00004190
59,1.180000,Open,0,0.000325,0.000092,0.00006295,0.30799887,0.00004076
60,1.200000,Open,0,0.000226,0.000079,0.00006330,0.30799887,0.00003974
61,1.220000,Open,0,0.000200,0.000079,0.00006376,0.30799887,0.00003855
62,1.240000,Open,0,0.000246,0.000091,0.00006445,0.30799887,0.00003730
63,1.260000,Open,0,0.000321,0.000097,0.00006522,0.30799887,0.00003597
64,1.280000,Open,0,0.000321,0.000104,0.00006587,0.30799887,0.00003461
65,1.300000,Open,0,0.000258,0.000091,0.00006637,0.30799887,0.00003323
66,1.320000,Open,0,0.000344,0.000081,0.00006672,0.30799887,0.00003195
67,1.340000,Open,0,0.000437,0.000084,0.00006695,0.30799887,0.00003083
68,1.360000,Open,0,0.000364,0.000090,0.00006722,0.30799887,0.00002959
69,1.380000,Open,0,0.000374,0.000093,0.00006747,0.30799887,0.00002813
70,1.400000,Open,0,0.000486,0.000104,0.00006768,0.30799887,0.00002652
71,1.420000,Open,0,0.000405,0.000111,0.00006778,0.30799887,0.00002467
72,1.440000,Open,0,0.000379,0.000103,0.00006784,0.30799887,0.00002273
73,1.460000,Open,0,0.000354,0.000094,0.00006794,0.30799887,0.00002117
74,1.480000,Open,0,0.000320,0.000089,0.00006803,0.30799887,0.00001975
75,1.500000,Open,0,0.000324,0.000088,0.00006804,0.30799887,0.00001846
76,1.520000,Open,0,0.000331,0.000088,0.00006802,0.30799887,0.00001713
77,1.540000,Open,0,0.000285,0.000097,0.00006784,0.30799887,0.00001551
78,1.560000,Open,0,0.000341,0.000107,0.00006761,0.30799887,0.00001375
79,1.580000,Open,0,0.000313,0.000110,0.00006730,0.30799887,0.00001189
80,1.600000,Open,0,0.000197,0.000099,0.00006697,0.30799887,0.00001020
81,1.620000,Open,0,0.000261,0.000100,0.00006673,0.30799887,0.00000862
82,1.640000,Open,0,0.000238,0.000096,0.00006651,0.30799887,0.00000723
83,1.660000,Open,0,0.000211,0.000093,0.00006635,0.30799887,0.00000584
84,1.680000,Open,0,0.000192,0.000099,0.00006622,0.30799887,0.00000438
85,1.700000,Open,0,0.000238,0.000111,0.00006611,0.30799887,0.00000289
86,1.720000,Open,0,0.000278,0.000113,0.00006592,0.30799887,0.00000129
87,1.740000,Open,0,0.000258,0.000102,0.00006564,0.30799887,-0.00000023
88,1.760000,Open,0,0.000278,0.000091,0.00006531,0.30799887,-0.00000141
89,1.780000,Open,0,0.000363,0.000092,0.00006498,0.30799887,-0.00000265
90,1.800000,Open,0,0.000302,0.000096,0.00006459,0.30799887,-0.00000395
91,1.820000,Open,0,0.000248,0.000094,0.00006408,0.30799887,-0.00000539
92,1.840000,Open,0,0.000302,0.000098,0.00006346,0.30799887,-0.00000693
93,1.860000,Open,0,0.000304,0.000098,0.00006271,0.30799887,-0.00000864
94,1.880000,Open,0,0.000341,0.000100,0.00006188,0.30799887,-0.00001014
95,1.900000,Open,0,0.000349,0.000107,0.00006095,0.30799887,-0.00001169
96,1.920000,Open,0,0.000364,0.000105,0.00005999,0.30799887,-0.00001323
97,1.940000,Open,0,0.000395,0.000097,0.00005919,0.30799887,-0.00001451
98,1.960000,Open,0,0.000324,0.000088,0.00005854,0.30799887,-0.00001576
99,1.980000,Closing,0,0.000333,0.000081,0.00005811,0.30799887,-0.00001693
100,2.000000,Closing,0,0.000324,0.000078,0.00005793,0.30799887,-0.00001813
101,2.020000,Closing,0,0.000416,0.000079,0.00005793,0.30799887,-0.00001932
102,2.040000,Closing,0,0.000288,0.000081,0.00005797,0.30799887,-0.00002047
103,2.060000,Closing,0,0.000307,0.000072,0.00005789,0.30799887,-0.00002147
104,2.080000,Closing,0,0.000222,0.000076,0.00005758,0.30799887,-0.00002221
105,2.100000,Closing,0,0.000238,0.000089,0.00005697,0.30799887,-0.00002281
106,2.120000,Closing,0,0.000246,0.000096,0.00005615,0.30799887,-0.00002342
107,2.140000,Closing,0,0.000288,0.000098,0.00005517,0.30799887,-0.00002416
108,2.160000,Closing,0,0.000252,0.000090,0.00005416,0.30799887,-0.00002482
109,2.180000,Closing,0,0.000263,0.000077,0.00005336,0.30799887,-0.00002543
110,2.200000,Closing,0,0.000296,0.000078,0.00005275,0.30799887,-0.00002626
111,2.220000,Closing,0,0.000321,0.000078,0.00005225,0.30799887,-0.00002720
112,2.240000,Closing,0,0.000191,0.000083,0.00005170,0.30799887,-0.00002832
113,2.260000,Closing,0,0.000246,0.000078,0.00005113,0.30799887,-0.00002946
114,2.280000,Closing,0,0.000235,0.000066,0.00005065,0.30799887,-0.00003045
115,2.300000,Closing,0,0.000278,0.000069,0.00005030,0.30799887,-0.00003140
116,2.320000,Closing,0,0.000312,0.000070,0.00004993,0.30799887,-0.00003230
117,2.340000,Closing,0,0.000331,0.000070,0.00004957,0.30799887,-0.00003325
118,2.360000,Closing,0,0.000344,0.000071,0.00004929,0.30799887,-0.00003413
119,2.380000,Closing,0,0.000344,0.000066,0.00004906,0.30799887,-0.00003491
120,2.400000,Closing,0,0.000324,0.000067,0.00004887,0.30799887,-0.00003576
121,2.420000,Closing,0,0.000426,0.000074,0.00004877,0.30799887,-0.00003682
122,2.440000,Closing,0,0.000320,0.000068,0.00004879,0.30799887,-0.00003782
123,2.460000,Closing,0,0.000278,0.000064,0.00004890,0.30799887,-0.00003867
124,2.480000,Closing,0,0.000226,0.000069,0.00004907,0.30799887,-0.00003932
125,2.500000,Closing,0,0.000275,0.000072,0.00004918,0.30799887,-0.00003995
126,2.520000,Closing,0,0.000370,0.000084,0.00004932,0.30799887,-0.00004055
127,2.540000,Closing,0,0.000324,0.000092,0.00004962,0.30799887,-0.00004110
128,2.560000,Closing,0,0.000274,0.000091,0.00004997,0.30799887,-0.00004162
129,2.580000,Closing,0,0.000305,0.000091,0.00005045,0.30799887,-0.00004202
130,2.600000,Closing,0,0.000253,0.000091,0.00005104,0.30799887,-0.00004258
131,2.620000,Closing,0,0.000309,0.000080,0.00005165,0.30799887,-0.00004284
132,2.640000,Closing,0,0.000302,0.000072,0.00005229,0.30799887,-0.00004316
133,2.660000,Closing,0,0.000287,0.000064,0.00005276,0.30799887,-0.00004369
134,2.680000,Closing,0,0.000241,0.000071,0.00005302,0.30799887,-0.00004433
135,2.700000,Closing,0,0.000208,0.000071,0.00005317,0.30799887,-0.00004490
136,2.720000,Closing,0,0.000224,0.000071,0.00005316,0.30799887,-0.00004528
137,2.740000,Closing,0,0.000235,0.000066,0.00005310,0.30799887,-0.00004573
138,2.760000,Closing,0,0.000264,0.000075,0.00005307,0.30799887,-0.00004589
139,2.780000,Closing,0,0.000331,0.000073,0.00005290,0.30799887,-0.00004631
140,2.800000,Closing,4,0.000208,0.000059,0.00005267,0.30799887,-0.00004657
141,2.820000,Closing,4,0.000229,0.000054,0.00005238,0.30799305,-0.00004668
142,2.840000,Closing,4,0.000455,0.000068,0.00005206,0.30798832,-0.00004672
143,2.860000,Closing,4,0.000860,0.000090,0.00005181,0.30798486,-0.00004686
144,2.880000,Closing,4,0.001008,0.000106,0.00005159,0.30798191,-0.00004688
145,2.900000,Closing,4,0.001148,0.000110,0.00005134,0.30797902,-0.00004667
146,2.920000,Closing,4,0.001529,0.000113,0.00005106,0.30797645,-0.00004656
147,2.940000,Closing,4,0.001502,0.000115,0.00005076,0.30797431,-0.00004635
148,2.960000,Closing,4,0.001565,0.000109,0.00005039,0.30797255,-0.00004608
149,2.980000,Closed,4,0.001454,0.000105,0.00004989,0.30797115,-0.00004587
150,3.000000,Closed,4,0.001266,0.000106,0.00004929,0.30797008,-0.00004551
151,3.020000,Closed,4,0.001218,0.000097,0.00004860,0.30796936,-0.00004514
152,3.040000,Closed,4,0.000928,0.000086,0.00004789,0.30796891,-0.00004467
153,3.060000,Closed,4,0.000663,0.000075,0.00004718,0.30796871,-0.00004418
154,3.080000,Closed,4,0.000315,0.000065,0.00004660,0.30796865,-0.00004381
155,3.100000,Closed,4,0.000235,0.000060,0.00004616,0.30796862,-0.00004344
156,3.120000,Closed,4,0.000220,0.000060,0.00004590,0.30796862,-0.00004295
157,3.140000,Closed,4,0.000204,0.000054,0.00004582,0.30796862,-0.00004249
158,3.160000,Closed,4,0.000226,0.000055,0.00004596,0.30796862,-0.00004202
159,3.180000,Closed,4,0.000253,0.000057,0.00004635,0.30796862,-0.00004157
160,3.200000,Closed,4,0.000238,0.000056,0.00004696,0.30796862,-0.00004103
161,3.220000,Closed,4,0.000192,0.000064,0.00004765,0.30796862,-0.00004052
162,3.240000,Closed,4,0.000153,0.000065,0.00004837,0.30796862,-0.00004002
163,3.260000,Closed,4,0.000151,0.000057,0.00004906,0.30796862,-0.00003956
164,3.280000,Closed,4,0.000120,0.000051,0.00004966,0.30796862,-0.00003914
165,3.300000,Closed,4,0.000155,0.000054,0.00005018,0.30796862,-0.00003863
166,3.320000,Closed,4,0.000166,0.000063,0.00005057,0.30796862,-0.00003811
167,3.340000,Closed,4,0.000181,0.000068,0.00005069,0.30796862,-0.00003789
168,3.360000,Closed,4,0.000226,0.000061,0.00005056,0.30796862,-0.00003790
169,3.380000,Closed,4,0.000238,0.000057,0.00005022,0.30796862,-0.00003780
170,3.400000,Closed,4,0.000279,0.000055,0.00004972,0.30796862,-0.00003784
171,3.420000,Closed,4,0.000238,0.000056,0.00004915,0.30796862,-0.00003782
172,3.440000,Closed,4,0.000220,0.000050,0.00004864,0.30796862,-0.00003782
173,3.460000,Closed,4,0.000153,0.000043,0.00004824,0.30796862,-0.00003783
174,3.480000,Closed,4,0.000153,0.000045,0.00004802,0.30796862,-0.00003781
175,3.500000,Closed,4,0.000174,0.000047,0.00004789,0.30796862,-0.00003798
176,3.520000,Closed,4,0.000153,0.000045,0.00004790,0.30796862,-0.00003827
177,3.540000,Closed,4,0.000197,0.000038,0.00004787,0.30796862,-0.00003869
178,3.560000,Closed,4,0.000125,0.000040,0.00004791,0.30796862,-0.00003904
179,3.580000,Closed,4,0.000148,0.000043,0.00004800,0.30796862,-0.00003942
180,3.600000,Closed,4,0.000153,0.000052,0.00004803,0.30796862,-0.00003977
181,3.620000,Closed,4,0.000192,0.000053,0.00004805,0.30796862,-0.00004005
182,3.640000,Closed,4,0.000186,0.000054,0.00004815,0.30796862,-0.00004037
183,3.660000,Closed,4,0.000192,0.000058,0.00004834,0.30796862,-0.00004074
184,3.680000,Closed,4,0.000238,0.000059,0.00004857,0.30796862,-0.00004111
185,3.700000,Closed,4,0.000238,0.000055,0.00004890,0.30796862,-0.00004160
186,3.720000,Closed,4,0.000192,0.000055,0.00004924,0.30796862,-0.00004219
187,3.740000,Closed,4,0.000186,0.000049,0.00004954,0.30796862,-0.00004263
188,3.760000,Closed,4,0.000153,0.000043,0.00004977,0.30796862,-0.00004285
189,3.780000,Closed,4,0.000153,0.000046,0.00004997,0.30796862,-0.00004317
190,3.800000,Closed,4,0.000145,0.000043,0.00005003,0.30796862,-0.00004345
191,3.820000,Closed,4,0.000267,0.000045,0.00004988,0.30796862,-0.00004355
192,3.840000,Closed,4,0.000145,0.000038,0.00004962,0.30796862,-0.00004370
193,3.860000,Closed,4,0.000220,0.000039,0.00004932,0.30796862,-0.00004398
194,3.880000,Closed,4,0.000128,0.000043,0.00004896,0.30796862,-0.00004427
195,3.900000,Closed,4,0.000145,0.000042,0.00004857,0.30796862,-0.00004446
196,3.920000,Closed,4,0.000172,0.000044,0.00004824,0.30796862,-0.00004451
197,3.940000,Closed,4,0.000172,0.000047,0.00004806,0.30796862,-0.00004449
198,3.960000,Closed,4,0.000153,0.000048,0.00004795,0.30796862,-0.00004454
199,3.980000,Closed,4,0.000160,0.000043,0.00004789,0.30796862,-0.00004456
200,4.000000,Closed,4,0.000192,0.000046,0.00004787,0.30796862,-0.00004437
201,4.020000,Closed,4,0.000174,0.000046,0.00004786,0.30796862,-0.00004424
202,4.040000,Closed,4,0.000194,0.000052,0.00004782,0.30796862,-0.00004429
203,4.060000,Closed,4,0.000151,0.000052,0.00004789,0.30796862,-0.00004445
204,4.080000,Closed,4,0.000192,0.000050,0.00004805,0.30796862,-0.00004455
205,4.100000,Closed,4,0.000202,0.000048,0.00004824,0.30796862,-0.00004454
206,4.120000,Closed,4,0.000153,0.000038,0.00004848,0.30796862,-0.00004452
207,4.140000,Closed,4,0.000153,0.000036,0.00004861,0.30796862,-0.00004451
208,4.160000,Closed,4,0.000153,0.000033,0.00004861,0.30796862,-0.00004459
209,4.180000,Closed,4,0.000144,0.000034,0.00004855,0.30796862,-0.00004471
210,4.200000,Closed,4,0.000139,0.000038,0.00004842,0.30796862,-0.00004471
211,4.220000,Closed,4,0.000155,0.000043,0.00004830,0.30796862,-0.00004469
212,4.240000,Closed,4,0.000172,0.000051,0.00004817,0.30796862,-0.00004492
213,4.260000,Closed,4,0.000257,0.000059,0.00004794,0.30796862,-0.00004518
214,4.280000,Closed,4,0.000172,0.000062,0.00004771,0.30796862,-0.00004535
215,4.300000,Closed,4,0.000238,0.000068,0.00004754,0.30796862,-0.00004553
216,4.320000,Closed,4,0.000220,0.000055,0.00004735,0.30796862,-0.00004561
217,4.340000,Closed,4,0.000238,0.000051,0.00004715,0.30796862,-0.00004543
218,4.360000,Closed,4,0.000172,0.000055,0.00004705,0.30796862,-0.00004537
219,4.380000,Closed,4,0.000153,0.000059,0.00004715,0.30796862,-0.00004530
220,4.400000,Closed,4,0.000151,0.000055,0.00004739,0.30796862,-0.00004539
221,4.420000,Closed,4,0.000258,0.000052,0.00004785,0.30796862,-0.00004560
222,4.440000,Closed,4,0.000174,0.000050,0.00004852,0.30796862,-0.00004576
223,4.460000,Closed,4,0.000144,0.000052,0.00004920,0.30796862,-0.00004561
224,4.480000,Closed,4,0.000215,0.000055,0.00004986,0.30796862,-0.00004536
225,4.500000,Closed,4,0.000155,0.000048,0.00005042,0.30796862,-0.00004520
226,4.520000,Closed,4,0.000172,0.000047,0.00005079,0.30796862,-0.00004492
227,4.540000,Closed,4,0.000192,0.000047,0.00005092,0.30796862,-0.00004467
228,4.560000,Closed,4,0.000172,0.000050,0.00005075,0.30796862,-0.00004429
229,4.580000,Closed,4,0.000174,0.000054,0.00005044,0.30796862,-0.00004379
230,4.600000,Closed,4,0.000243,0.000061,0.00005000,0.30796862,-0.00004331
231,4.620000,Closed,4,0.000186,0.000064,0.00004949,0.30796862,-0.00004283
232,4.640000,Closed,4,0.000172,0.000065,0.00004897,0.30796862,-0.00004227
233,4.660000,Closed,4,0.000243,0.000067,0.00004835,0.30796862,-0.00004175
234,4.680000,Closed,4,0.000197,0.000062,0.00004766,0.30796862,-0.00004145
235,4.700000,Closed,4,0.000220,0.000067,0.00004703,0.30796862,-0.00004100
236,4.720000,Closed,4,0.000167,0.000065,0.00004641,0.30796862,-0.00004036
237,4.740000,Closed,4,0.000225,0.000065,0.00004584,0.30796862,-0.00003957
238,4.760000,Closed,4,0.000172,0.000059,0.00004551,0.30796862,-0.00003868
239,4.780000,Closed,4,0.000131,0.000048,0.00004554,0.30796862,-0.00003796
240,4.800000,Closed,4,0.000202,0.000056,0.00004591,0.30796862,-0.00003739
241,4.820000,Closed,4,0.000238,0.000058,0.00004654,0.30796862,-0.00003715
242,4.840000,Closed,4,0.000235,0.000067,0.00004730,0.30796862,-0.00003704
243,4.860000,Closed,4,0.000344,0.000074,0.00004808,0.30796862,-0.00003686
244,4.880000,Closed,4,0.000405,0.000083,0.00004899,0.30796862,-0.00003672
245,4.900000,Closed,4,0.000203,0.000084,0.00004996,0.30796862,-0.00003667
246,4.920000,Closed,4,0.000217,0.000090,0.00005078,0.30796862,-0.00003653
247,4.940000,Closed,4,0.000197,0.000085,0.00005157,0.30796862,-0.00003670
248,4.960000,Closed,4,0.000243,0.000070,0.00005222,0.30796862,-0.00003689
249,4.980000,Closed,4,0.000220,0.000057,0.00005258,0.30796862,-0.00003723
250,5.000000,Closed,4,0.000151,0.000052,0.00005253,0.30796862,-0.00003765
251,5.020000,Closed,4,0.000258,0.000056,0.00005219,0.30796862,-0.00003815
252,5.040000,Closed,4,0.000235,0.000063,0.00005158,0.30796862,-0.00003858
253,5.060000,Closed,4,0.000225,0.000074,0.00005062,0.30796862,-0.00003888
254,5.080000,Closed,4,0.000225,0.000080,0.00004956,0.30796862,-0.00003927
255,5.100000,Closed,4,0.000324,0.000091,0.00004847,0.30796862,-0.00003992
256,5.120000,Closed,4,0.000384,0.000099,0.00004733,0.30796862,-0.00004058
257,5.140000,Closed,4,0.000384,0.000105,0.00004629,0.30796862,-0.00004129
258,5.160000,Closed,4,0.000278,0.000110,0.00004547,0.30796862,-0.00004205
259,5.180000,Closed,4,0.000299,0.000099,0.00004483,0.30796862,-0.00004291
260,5.200000,Closed,4,0.000258,0.000070,0.00004444,0.30796862,-0.00004370
261,5.220000,Closed,4,0.000238,0.000063,0.00004438,0.30796862,-0.00004431
262,5.240000,Closed,4,0.000220,0.000069,0.00004462,0.30796862,-0.00004488
263,5.260000,Closed,4,0.000225,0.000074,0.00004518,0.30796862,-0.00004576
264,5.280000,Closed,4,0.000192,0.000077,0.00004605,0.30796862,-0.00004681
265,5.300000,Closed,4,0.000302,0.000072,0.00004709,0.30796862,-0.00004759
266,5.320000,Closed,4,0.000197,0.000082,0.00004822,0.30796862,-0.00004808
267,5.340000,Closed,4,0.000243,0.000088,0.00004937,0.30796862,-0.00004840
268,5.360000,Closed,4,0.000238,0.000083,0.00005040,0.30796862,-0.00004847
269,5.380000,Closed,4,0.000220,0.000087,0.00005124,0.30796862,-0.00004833
270,5.400000,Closed,4,0.000213,0.000088,0.00005194,0.30796862,-0.00004826
271,5.420000,Closed,4,0.000197,0.000072,0.00005232,0.30796862,-0.00004825
272,5.440000,Closed,4,0.000321,0.000058,0.00005224,0.30796862,-0.00004811
273,5.460000,Closed,4,0.000372,0.000061,0.00005175,0.30796862,-0.00004799
274,5.480000,Closed,4,0.000337,0.000072,0.00005092,0.30796862,-0.00004766
275,5.500000,Closed,4,0.000320,0.000082,0.00004986,0.30796862,-0.00004724
276,5.520000,Closed,4,0.000172,0.000079,0.00004865,0.30796862,-0.00004668
277,5.540000,Closed,4,0.000172,0.000074,0.00004745,0.30796862,-0.00004619
278,5.560000,Closed,4,0.000186,0.000069,0.00004640,0.30796862,-0.00004559
279,5.580000,Closed,4,0.000153,0.000067,0.00004546,0.30796862,-0.00004516
280,5.600000,Closed,4,0.000197,0.000058,0.00004483,0.30796862,-0.00004473
281,5.620000,Closed,4,0.000238,0.000064,0.00004444,0.30796862,-0.00004442
282,5.640000,Closed,4,0.000206,0.000070,0.00004440,0.30796862,-0.00004413
283,5.660000,Closed,4,0.000202,0.000073,0.00004472,0.30796862,-0.00004381
284,5.680000,Closed,4,0.000220,0.000079,0.00004534,0.30796862,-0.00004328
285,5.700000,Closed,4,0.000220,0.000083,0.00004608,0.30796862,-0.00004256
286,5.720000,Closed,4,0.000179,0.000083,0.00004686,0.30796862,-0.00004181
287,5.740000,Closed,4,0.000197,0.000077,0.00004769,0.30796862,-0.00004116
288,5.760000,Closed,4,0.000220,0.000081,0.00004869,0.30796862,-0.00004056
289,5.780000,Closed,4,0.000174,0.000067,0.00004965,0.30796862,-0.00003995
290,5.800000,Closed,4,0.000145,0.000053,0.00005038,0.30796862,-0.00003949
291,5.820000,Closed,4,0.000169,0.000049,0.00005097,0.30796862,-0.00003902
292,5.840000,Closed,4,0.000160,0.000048,0.00005131,0.30796862,-0.00003852
293,5.860000,Closed,4,0.000169,0.000052,0.00005136,0.30796862,-0.00003785
294,5.880000,Closed,4,0.000192,0.000064,0.00005109,0.30796862,-0.00003705
295,5.900000,Closed,4,0.000192,0.000070,0.00005058,0.30796862,-0.00003631
296,5.920000,Closed,4,0.000224,0.000079,0.00004997,0.30796862,-0.00003559
297,5.940000,Closed,4,0.000235,0.000079,0.00004926,0.30796862,-0.00003500
298,5.960000,Closed,4,0.000225,0.000083,0.00004852,0.30796862,-0.00003442
299,5.980000,Closed,4,0.000246,0.000077,0.00004766,0.30796862,-0.00003411
300,6.000000,Closed,4,0.000238,0.000072,0.00004686,0.30796862,-0.00003394
301,6.020000,Closed,4,0.000238,0.000064,0.00004615,0.30796862,-0.00003393
302,6.040000,Closed,4,0.000185,0.000053,0.00004556,0.30796862,-0.00003396
303,6.060000,Closed,4,0.000182,0.000051,0.00004514,0.30796865,-0.00003408
304,6.080000,Closed,4,0.000220,0.000048,0.00004494,0.30796865,-0.00003426
305,6.100000,Closed,4,0.000151,0.000049,0.00004493,0.30796865,-0.00003466
306,6.120000,Closed,4,0.000198,0.000063,0.00004527,0.30796865,-0.00003534
307,6.140000,Closed,4,0.000202,0.000072,0.00004590,0.30796871,-0.00003602
308,6.160000,Closed,4,0.000305,0.000082,0.00004674,0.30796877,-0.00003681
309,6.180000,Closed,4,0.000270,0.000093,0.00004782,0.30796880,-0.00003767
310,6.200000,Closed,4,0.000396,0.000101,0.00004913,0.30796885,-0.00003839
311,6.220000,Closed,4,0.000463,0.000102,0.00005047,0.30796891,-0.00003911
312,6.240000,Closed,4,0.000498,0.000098,0.00005178,0.30796900,-0.00003967
313,6.260000,Closed,4,0.000536,0.000102,0.00005307,0.30796906,-0.00004028
314,6.280000,Closed,4,0.000675,0.000097,0.00005430,0.30796915,-0.00004090
315,6.300000,Closed,4,0.000694,0.000094,0.00005537,0.30796930,-0.00004136
316,6.320000,Closed,4,0.000807,0.000090,0.00005619,0.30796939,-0.00004198
317,6.340000,Closed,4,0.000888,0.000082,0.00005662,0.30796951,-0.00004264
318,6.360000,Closed,4,0.000729,0.000082,0.00005669,0.30796966,-0.00004328
319,6.380000,Closed,4,0.000891,0.000090,0.00005657,0.30796975,-0.00004391
320,6.400000,Closed,4,0.000909,0.000093,0.00005618,0.30796990,-0.00004452
321,6.420000,Closed,4,0.000819,0.000101,0.00005554,0.30797005,-0.00004508
322,6.440000,Closed,4,0.001084,0.000125,0.00005492,0.30797023,-0.00004571
323,6.460000,Closed,4,0.044392,0.000444,0.00005436,0.30797559,-0.00004627
324,6.480000,Closed,4,0.031053,0.000399,0.00005392,0.30798200,-0.00004650
325,6.500000,Closed,4,0.029537,0.000367,0.00005353,0.30798414,-0.00004640
326,6.520000,Closed,4,0.031808,0.000468,0.00005335,0.30798805,-0.00004589
327,6.540000,Closed,4,0.026011,0.000344,0.00005316,0.30799159,-0.00004521
328,6.560000,Closed,4,0.015084,0.000284,0.00005326,0.30799416,-0.00004435
329,6.580000,Closed,4,0.036630,0.000411,0.00005382,0.30799678,-0.00004321
330,6.600000,Closed,4,0.021657,0.000359,0.00005441,0.30800033,-0.00004209
331,6.620000,Closed,4,0.024989,0.000312,0.00005509,0.30800226,-0.00004078
332,6.640000,Closed,4,0.029959,0.000377,0.00005591,0.30800554,-0.00003942
333,6.660000,Closed,4,0.035633,0.000471,0.00005660,0.30800843,-0.00003807
