macro_frame,sim_time,gripper_state,grip_count,cloth_max_speed_mps,cloth_mean_speed_mps,cloth_com_x,cloth_com_y,cloth_com_z
38,0.760000,Open,0,0.001706,0.000624,-5.11840343,1.21307075,6.94911623
39,0.780000,Open,0,0.001706,0.000632,-5.11840296,1.21307075,6.94911289
40,0.800000,Open,0,0.001706,0.000606,-5.11840296,1.21307075,6.94911480
41,0.820000,Open,0,0.001706,0.000601,-5.11840296,1.21307075,6.94911528
42,0.840000,Open,0,0.001706,0.000606,-5.11840391,1.21307075,6.94911623
43,0.860000,Open,0,0.002158,0.000625,-5.11840582,1.21307075,6.94911718
44,0.880000,Open,0,0.002158,0.000647,-5.11840296,1.21307075,6.94911718
45,0.900000,Open,0,0.001706,0.000631,-5.11840439,1.21307075,6.94911718
46,0.920000,Open,0,0.001706,0.000642,-5.11840343,1.21307075,6.94911861
47,0.940000,Open,0,0.001706,0.000632,-5.11840343,1.21307075,6.94911909
48,0.960000,Open,0,0.001706,0.000648,-5.11840391,1.21307075,6.94912004
49,0.980000,Open,0,0.002289,0.000630,-5.11840534,1.21307075,6.94912100
50,1.000000,Open,0,0.001706,0.000623,-5.11840439,1.21307075,6.94912148
51,1.020000,Open,0,0.001706,0.000647,-5.11840534,1.21307075,6.94912004
52,1.040000,Open,0,0.002158,0.000648,-5.11840391,1.21307075,6.94912004
53,1.060000,Open,0,0.002158,0.000622,-5.11840391,1.21307075,6.94911766
54,1.080000,Open,0,0.001706,0.000602,-5.11840391,1.21307075,6.94911861
55,1.100000,Open,0,0.002158,0.000626,-5.11840534,1.21307075,6.94911861
56,1.120000,Open,0,0.001706,0.000592,-5.11840343,1.21307075,6.94911766
57,1.140000,Open,0,0.002158,0.000589,-5.11840439,1.21307075,6.94911766
58,1.160000,Open,0,0.002413,0.000616,-5.11840582,1.21307075,6.94911718
59,1.180000,Open,0,0.001706,0.000611,-5.11840439,1.21307075,6.94911718
60,1.200000,Open,0,0.001706,0.000602,-5.11840439,1.21307075,6.94911718
61,1.220000,Open,0,0.001706,0.000566,-5.11840296,1.21307075,6.94911718
62,1.240000,Open,0,0.002158,0.000579,-5.11840153,1.21307075,6.94911671
63,1.260000,Open,0,0.001706,0.000603,-5.11840343,1.21307075,6.94911671
64,1.280000,Open,0,0.002413,0.000583,-5.11840391,1.21307075,6.94911718
65,1.300000,Open,0,0.001706,0.000587,-5.11840391,1.21307075,6.94911766
66,1.320000,Open,0,0.001706,0.000605,-5.11840200,1.21307075,6.94911861
67,1.340000,Open,0,0.002158,0.000618,-5.11840391,1.21307075,6.94911861
68,1.360000,Open,0,0.002289,0.000621,-5.11840439,1.21307075,6.94911861
69,1.380000,Open,0,0.002158,0.000617,-5.11840582,1.21307075,6.94911861
70,1.400000,Open,0,0.001706,0.000603,-5.11840582,1.21307075,6.94911909
71,1.420000,Open,0,0.001706,0.000608,-5.11840677,1.21307075,6.94912004
72,1.440000,Open,0,0.001706,0.000623,-5.11840439,1.21307075,6.94912004
73,1.460000,Open,0,0.001706,0.000631,-5.11840391,1.21307075,6.94912100
74,1.480000,Open,0,0.001706,0.000621,-5.11840391,1.21307075,6.94912004
75,1.500000,Open,0,0.001706,0.000638,-5.11840343,1.21307075,6.94911957
76,1.520000,Open,0,0.001706,0.000614,-5.11840200,1.21307075,6.94911623
77,1.540000,Open,0,0.002413,0.000622,-5.11840343,1.21307075,6.94911528
78,1.560000,Open,0,0.002413,0.000633,-5.11840391,1.21307075,6.94911480
79,1.580000,Open,0,0.001706,0.000622,-5.11840391,1.21307075,6.94911528
80,1.600000,Open,0,0.002158,0.000623,-5.11840534,1.21307075,6.94911528
81,1.620000,Open,0,0.002158,0.000598,-5.11840439,1.21307075,6.94911480
82,1.640000,Open,0,0.001706,0.000634,-5.11840534,1.21307075,6.94911528
83,1.660000,Open,0,0.002289,0.000619,-5.11840582,1.21307075,6.94911528
84,1.680000,Open,0,0.002158,0.000606,-5.11840534,1.21307075,6.94911671
85,1.700000,Open,0,0.001706,0.000600,-5.11840534,1.21307075,6.94911766
86,1.720000,Open,0,0.001706,0.000639,-5.11840391,1.21307075,6.94912148
87,1.740000,Open,0,0.001706,0.000635,-5.11840391,1.21307075,6.94912004
88,1.760000,Open,0,0.001706,0.000623,-5.11840582,1.21307075,6.94912100
89,1.780000,Open,0,0.002158,0.000627,-5.11840343,1.21307075,6.94912100
90,1.800000,Open,0,0.001706,0.000638,-5.11840391,1.21307075,6.94912100
91,1.820000,Open,0,0.001706,0.000630,-5.11840296,1.21307075,6.94912004
92,1.840000,Open,0,0.002289,0.000599,-5.11840296,1.21307075,6.94911957
93,1.860000,Open,0,0.001706,0.000632,-5.11840439,1.21307075,6.94911957
94,1.880000,Open,0,0.002158,0.000603,-5.11840391,1.21307075,6.94911861
95,1.900000,Open,0,0.001706,0.000603,-5.11840391,1.21307075,6.94911861
96,1.920000,Open,0,0.001706,0.000611,-5.11840391,1.21307075,6.94911861
97,1.940000,Open,0,0.002751,0.000609,-5.11840534,1.21307075,6.94911861
98,1.960000,Open,0,0.001706,0.000634,-5.11840391,1.21307075,6.94911861
99,1.980000,Closing,0,0.002158,0.000596,-5.11840343,1.21307075,6.94911861
100,2.000000,Closing,0,0.001706,0.000609,-5.11840343,1.21307075,6.94911861
101,2.020000,Closing,0,0.001706,0.000575,-5.11840296,1.21307075,6.94911861
102,2.040000,Closing,0,0.002158,0.000597,-5.11840391,1.21307075,6.94911861
103,2.060000,Closing,0,0.001706,0.000574,-5.11840200,1.21307075,6.94911861
104,2.080000,Closing,0,0.001706,0.000595,-5.11840296,1.21307075,6.94911909
105,2.100000,Closing,0,0.002158,0.000626,-5.11840439,1.21307075,6.94911861
106,2.120000,Closing,0,0.001706,0.000610,-5.11840439,1.21307075,6.94911766
107,2.140000,Closing,0,0.001706,0.000628,-5.11840534,1.21307075,6.94911671
108,2.160000,Closing,0,0.002413,0.000601,-5.11840534,1.21307075,6.94911766
109,2.180000,Closing,0,0.001706,0.000590,-5.11840534,1.21307075,6.94911909
110,2.200000,Closing,0,0.001706,0.000602,-5.11840534,1.21307075,6.94911909
111,2.220000,Closing,0,0.001706,0.000620,-5.11840630,1.21307075,6.94911909
112,2.240000,Closing,0,0.001706,0.000631,-5.11840534,1.21307075,6.94912004
113,2.260000,Closing,0,0.001706,0.000624,-5.11840296,1.21307075,6.94912004
114,2.280000,Closing,0,0.002158,0.000614,-5.11840153,1.21307075,6.94912100
115,2.300000,Closing,0,0.001706,0.000599,-5.11840296,1.21307075,6.94911957
116,2.320000,Closing,0,0.002289,0.000630,-5.11840343,1.21307075,6.94911909
117,2.340000,Closing,0,0.001706,0.000621,-5.11840439,1.21307075,6.94911766
118,2.360000,Closing,0,0.001706,0.000636,-5.11840343,1.21307075,6.94911623
119,2.380000,Closing,0,0.001706,0.000617,-5.11840439,1.21307075,6.94911671
120,2.400000,Closing,0,0.001706,0.000632,-5.11840343,1.21307075,6.94911671
121,2.420000,Closing,0,0.002289,0.000617,-5.11840391,1.21307075,6.94911623
122,2.440000,Closing,0,0.002158,0.000630,-5.11840391,1.21307075,6.94911861
123,2.460000,Closing,0,0.001706,0.000624,-5.11840391,1.21307075,6.94911623
124,2.480000,Closing,0,0.002413,0.000621,-5.11840343,1.21307075,6.94912004
125,2.500000,Closing,0,0.001706,0.000647,-5.11840296,1.21307075,6.94912148
126,2.520000,Closing,0,0.002289,0.000635,-5.11840343,1.21307075,6.94912148
127,2.540000,Closing,0,0.001706,0.000625,-5.11840439,1.21307075,6.94912100
128,2.560000,Closing,0,0.001706,0.000619,-5.11840343,1.21307075,6.94912100
129,2.580000,Closing,0,0.001706,0.000615,-5.11840200,1.21307075,6.94912004
130,2.600000,Closing,0,0.001706,0.000617,-5.11840391,1.21307075,6.94912004
131,2.620000,Closing,0,0.002289,0.000600,-5.11840582,1.21307075,6.94911957
132,2.640000,Closing,0,0.001706,0.000639,-5.11840582,1.21307075,6.94911909
133,2.660000,Closing,0,0.001706,0.000600,-5.11840630,1.21307075,6.94911861
134,2.680000,Closing,0,0.001706,0.000630,-5.11840630,1.21307075,6.94911861
135,2.700000,Closing,0,0.001706,0.000568,-5.11840439,1.21307075,6.94911861
136,2.720000,Closing,0,0.001706,0.000608,-5.11840582,1.21307075,6.94911766
137,2.740000,Closing,0,0.001706,0.000579,-5.11840534,1.21307075,6.94911766
138,2.760000,Closing,0,0.002289,0.000600,-5.11840439,1.21307075,6.94911766
139,2.780000,Closing,0,0.001706,0.000599,-5.11840582,1.21307075,6.94911766
140,2.800000,Closing,0,0.002289,0.000573,-5.11840391,1.21307075,6.94911766
141,2.820000,Closing,0,0.001706,0.000582,-5.11840343,1.21307075,6.94911766
142,2.840000,Closing,0,0.001706,0.000577,-5.11840391,1.21307075,6.94911861
143,2.860000,Closing,0,0.002289,0.000563,-5.11840296,1.21307075,6.94911909
144,2.880000,Closing,0,0.002158,0.000589,-5.11840391,1.21307075,6.94911861
145,2.900000,Closing,0,0.001706,0.000597,-5.11840391,1.21307075,6.94911861
146,2.920000,Closing,0,0.001706,0.000592,-5.11840391,1.21307075,6.94911861
147,2.940000,Closing,0,0.001706,0.000628,-5.11840630,1.21307075,6.94911909
148,2.960000,Closing,0,0.001706,0.000594,-5.11840677,1.21307075,6.94911909
149,2.980000,Closed,0,0.002158,0.000586,-5.11840630,1.21307075,6.94911861
150,3.000000,Closed,0,0.002289,0.000612,-5.11840582,1.21307075,6.94911909
151,3.020000,Closed,0,0.001706,0.000597,-5.11840582,1.21307075,6.94911957
152,3.040000,Closed,0,0.001706,0.000626,-5.11840439,1.21307075,6.94912004
153,3.060000,Closed,0,0.001706,0.000645,-5.11840343,1.21307075,6.94912004
154,3.080000,Closed,0,0.002289,0.000639,-5.11840391,1.21307075,6.94912004
155,3.100000,Closed,0,0.001706,0.000565,-5.11840343,1.21307075,6.94912100
156,3.120000,Closed,0,0.001706,0.000600,-5.11840391,1.21307075,6.94912100
157,3.140000,Closed,0,0.001706,0.000609,-5.11840343,1.21307075,6.94912004
158,3.160000,Closed,0,0.002289,0.000607,-5.11840439,1.21307075,6.94912004
159,3.180000,Closed,0,0.002289,0.000619,-5.11840343,1.21307075,6.94912004
160,3.200000,Closed,0,0.002158,0.000597,-5.11840343,1.21307075,6.94912004
161,3.220000,Closed,0,0.001706,0.000605,-5.11840534,1.21307075,6.94912100
162,3.240000,Closed,0,0.001706,0.000609,-5.11840534,1.21307075,6.94911957
163,3.260000,Closed,0,0.001706,0.000603,-5.11840391,1.21307075,6.94912004
164,3.280000,Closed,0,0.001706,0.000600,-5.11840534,1.21307075,6.94911957
165,3.300000,Closed,0,0.001706,0.000572,-5.11840439,1.21307075,6.94912148
166,3.320000,Closed,0,0.001706,0.000601,-5.11840439,1.21307075,6.94912004
167,3.340000,Closed,0,0.001706,0.000612,-5.11840439,1.21307075,6.94912004
168,3.360000,Closed,0,0.001706,0.000589,-5.11840439,1.21307075,6.94912004
169,3.380000,Closed,0,0.001706,0.000612,-5.11840391,1.21307075,6.94912004
170,3.400000,Closed,0,0.002289,0.000587,-5.11840391,1.21307075,6.94911957
171,3.420000,Closed,0,0.001706,0.000595,-5.11840534,1.21307075,6.94911957
172,3.440000,Closed,0,0.001706,0.000598,-5.11840534,1.21307075,6.94911957
173,3.460000,Closed,0,0.002413,0.000587,-5.11840630,1.21307075,6.94911909
174,3.480000,Closed,0,0.001706,0.000597,-5.11840582,1.21307075,6.94911909
175,3.500000,Closed,0,0.001706,0.000602,-5.11840534,1.21307075,6.94911861
176,3.520000,Closed,0,0.001706,0.000609,-5.11840630,1.21307075,6.94911766
177,3.540000,Closed,0,0.001706,0.000610,-5.11840582,1.21307075,6.94911766
